bbl,address,lotarea,zonedist1,landuse,overlay1,max_height,maxComm,maxResi,WAREHOUSES,INDUSTRIAL/RETAIL,MAKERS/OFFICE,HOUSING UNITS,RESIDENTS (PPL),current_height,current_RESIDENTS (PPL),current_WAREHOUSES,current_INDUSTRIAL/RETAIL,current_OFFICE,total_JOBS
3006240001,730 COURT STREET,138950.0,M3-1,Industrial & Manufacturing,,60.0,277900.0,0.0,92.0,463.0,1389.0,0.0,0.0,30.0,0.0,2.0,0.0,8.0,10.0
3005310005,281 VAN BRUNT STREET,1575.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1575.0,1968.75,0.0,2.0,7.0,2.0,5.0,33.0,5.0,0.0,1.0,0.0,1.0
3005760033,178 RICHARDS STREET,840.0,R5,Vacant Land,,30.0,0.0,1050.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3005880007,187 RICHARDS STREET,2375.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2968.75,0.0,0.0,0.0,3.0,8.0,33.0,16.0,0.0,0.0,0.0,0.0
3005560148,80 SULLIVAN STREET,1752.0,R5,One & Two Family Buildings,C1-3,30.0,1752.0,2190.0,0.0,2.0,8.0,2.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0
3005880012,49 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3004860023,570 SMITH STREET,5000.0,M1-1,Industrial & Manufacturing,,30.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0
3005560024,101 KING STREET,5000.0,R5,Vacant Land,,30.0,0.0,6250.0,0.0,0.0,0.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
3005110012,63 SEABRING STREET,10067.0,M1-1,Industrial & Manufacturing,,30.0,10067.0,0.0,3.0,16.0,50.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005650021,360 VAN BRUNT STREET,2250.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,22.0,2.0,0.0,2.0,0.0,2.0
3005080005,191 VAN BRUNT STREET,7404.0,M1-1,Industrial & Manufacturing,,30.0,7404.0,0.0,2.0,12.0,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005460051,116 KING STREET,11500.0,R5,Industrial & Manufacturing,C1-3,30.0,11500.0,14375.0,3.0,19.0,57.0,18.0,49.0,11.0,0.0,3.0,0.0,0.0,3.0
3005980040,92 VAN DYKE STREET,5450.0,M1-1,Industrial & Manufacturing,,30.0,5450.0,0.0,1.0,9.0,27.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,3.0
3005950050,183 VAN DYKE STREET,2000.0,M2-1,Multi-Family Walk-Up Buildings,,60.0,4000.0,0.0,1.0,6.0,20.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0
3005980148,108 VAN DYKE STREET,2500.0,M1-1,,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005360041,115 WEST 9 STREET,2500.0,R5,Vacant Land,C2-3,30.0,2500.0,3125.0,0.0,4.0,12.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3005860011,135 DIKEMAN STREET,2500.0,R5,Vacant Land,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3004900005,611 COURT STREET,13000.0,M3-1,Transportation & Utility,,60.0,26000.0,0.0,8.0,43.0,130.0,0.0,0.0,30.0,0.0,0.0,18.0,0.0,18.0
3005180010,79 COMMERCE STREET,2016.0,M1-1,Industrial & Manufacturing,,30.0,2016.0,0.0,0.0,3.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005890003,20 COFFEY STREET,3000.0,M1-1,Industrial & Manufacturing,,30.0,3000.0,0.0,1.0,5.0,15.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,1.0
3005540040,183 KING STREET,22500.0,M2-1,Parking Facilities,,60.0,45000.0,0.0,15.0,75.0,225.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005560001,329 VAN BRUNT STREET,1435.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1435.0,1793.75,0.0,2.0,7.0,2.0,5.0,33.0,5.0,0.0,1.0,0.0,1.0
3005750010,123 WOLCOTT STREET,2500.0,R5,Vacant Land,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3006040005,411 VAN BRUNT STREET,1800.0,M1-2,Public Facilities & Institutions,,0.0,3600.0,0.0,1.0,6.0,18.0,0.0,0.0,55.0,0.0,0.0,7.0,0.0,7.0
3005080036,58 SEABRING STREET,5170.0,M1-1,Industrial & Manufacturing,,30.0,5170.0,0.0,1.0,8.0,25.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,3.0
3005260020,68 NELSON STREET,4950.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,4950.0,0.0,1.0,8.0,24.0,0.0,0.0,60.0,43.0,0.0,0.0,0.0,0.0
3005310050,118 PIONEER STREET,1667.0,R5,One & Two Family Buildings,,30.0,0.0,2083.75,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005850016,173 DIKEMAN STREET,3500.0,M1-1,Industrial & Manufacturing,,30.0,3500.0,0.0,1.0,5.0,17.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
3005070006,57 IMLAY STREET,6550.0,M2-1,Industrial & Manufacturing,,60.0,13100.0,0.0,4.0,21.0,65.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
3005750027,384 VAN BRUNT STREET,1500.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1500.0,1875.0,0.0,2.0,7.0,2.0,5.0,33.0,5.0,0.0,3.0,0.0,3.0
3005860013,131 DIKEMAN STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,33.0,16.0,0.0,0.0,0.0,0.0
3005120025,17 SEABRING STREET,22534.0,M1-1,Commercial & Office Buildings,,30.0,22534.0,0.0,7.0,37.0,112.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
3005340017,20 HUNTINGTON STREET,6050.0,R5,,,30.0,0.0,7562.5,0.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
3005860134,136 COFFEY STREET,1500.0,R5,One & Two Family Buildings,,30.0,0.0,1875.0,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3006100013,173 BEARD STREET,2000.0,M1-1/R5,One & Two Family Buildings,,60.0,2000.0,2500.0,0.0,3.0,10.0,3.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0
3005390002,781 HICKS STREET,2500.0,R5,One & Two Family Buildings,C1-2,30.0,2500.0,3125.0,0.0,4.0,12.0,4.0,10.0,22.0,5.0,0.0,0.0,0.0,0.0
3005770050,46 DIKEMAN STREET,2500.0,R5,Vacant Land,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3004860018,252 LORRAINE STREET,5000.0,M1-1,Public Facilities & Institutions,,30.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,45.0,0.0,0.0,19.0,0.0,19.0
3006030027,440 VAN BRUNT STREET,4500.0,M1-1/R5,Mixed Residential & Commercial Buildings,,60.0,4500.0,5625.0,1.0,7.0,22.0,7.0,19.0,33.0,2.0,0.0,0.0,39.0,39.0
3005560149,82 SULLIVAN STREET,1620.0,R5,One & Two Family Buildings,C1-3,30.0,1620.0,2025.0,0.0,2.0,8.0,2.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0
3005770009,47 WOLCOTT STREET,1933.0,R5,One & Two Family Buildings,,30.0,0.0,2416.25,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3004930001,627 SMITH STREET,45400.0,M3-1,Industrial & Manufacturing,,60.0,90800.0,0.0,30.0,151.0,454.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005260015,60 NELSON STREET,2233.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2233.0,0.0,0.0,3.0,11.0,0.0,0.0,60.0,21.0,0.0,0.0,0.0,0.0
3005350009,749 HICKS STREET,4800.0,M1-1,Transportation & Utility,,30.0,4800.0,0.0,1.0,8.0,24.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005850049,184 COFFEY STREET,1500.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,1500.0,0.0,0.0,2.0,7.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3006030021,426 VAN BRUNT STREET,1800.0,M1-1/R5,One & Two Family Buildings,,60.0,1800.0,2250.0,0.0,3.0,9.0,2.0,5.0,22.0,2.0,0.0,0.0,0.0,0.0
3005880016,43 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005960001,157 COFFEY STREET,6667.0,M1-1,Industrial & Manufacturing,,30.0,6667.0,0.0,2.0,11.0,33.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,4.0
3005860019,121 DIKEMAN STREET,2400.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,2400.0,3000.0,0.0,4.0,12.0,3.0,8.0,33.0,16.0,0.0,0.0,0.0,0.0
3005200019,32 LUQUER STREET,2400.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2400.0,0.0,0.0,4.0,12.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005340007,427 COLUMBIA STREET,1670.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2087.5,0.0,0.0,0.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005990017,39 COFFEY STREET,13750.0,M1-1,Industrial & Manufacturing,,30.0,13750.0,0.0,4.0,22.0,68.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0
3005110019,35 SEABRING STREET,8750.0,M1-1,Industrial & Manufacturing,,30.0,8750.0,0.0,2.0,14.0,43.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,3.0
3005290024,278 VAN BRUNT STREET,3150.0,M2-1,Transportation & Utility,,60.0,6300.0,0.0,2.0,10.0,31.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005520021,346 HAMILTON AVENUE,1500.0,M1-1,Commercial & Office Buildings,,30.0,1500.0,0.0,0.0,2.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005750031,122 DIKEMAN STREET,2500.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,2500.0,3125.0,0.0,4.0,12.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0
3005310009,273 VAN BRUNT STREET,1225.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,1225.0,1531.25,0.0,2.0,6.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005810001,98 LORRAINE STREET,181800.0,PARK,Open Space & Outdoor Recreation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005960022,186 VAN DYKE STREET,9857.0,M1-1,Industrial & Manufacturing,,30.0,9857.0,0.0,3.0,16.0,49.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005290039,306 VAN BRUNT STREET,6563.0,R5,Industrial & Manufacturing,C1-3,30.0,6563.0,8203.75,2.0,10.0,32.0,10.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0
3005640001,43 FERRIS STREET,35000.0,M2-1,Industrial & Manufacturing,,60.0,70000.0,0.0,23.0,116.0,350.0,0.0,0.0,45.0,0.0,4.0,0.0,133.0,137.0
3005660001,71 SULLIVAN STREET,98000.0,R5,Public Facilities & Institutions,C1-3,30.0,98000.0,122500.0,32.0,163.0,490.0,161.0,439.0,22.0,0.0,0.0,0.0,434.0,434.0
3005980017,91 COFFEY STREET,2550.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2550.0,0.0,0.0,4.0,12.0,0.0,0.0,60.0,21.0,0.0,0.0,0.0,0.0
3005980019,85 COFFEY STREET,4400.0,M1-1,Industrial & Manufacturing,,30.0,4400.0,0.0,1.0,7.0,22.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
3005180020,57 COMMERCE STREET,5058.0,M1-1,Industrial & Manufacturing,,30.0,5058.0,0.0,1.0,8.0,25.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,2.0
3005290026,280 VAN BRUNT STREET,1800.0,M2-1,Multi-Family Walk-Up Buildings,,60.0,3600.0,0.0,1.0,6.0,18.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005970003,217 CONOVER STREET,1600.0,M1-1/R5,One & Two Family Buildings,,60.0,1600.0,2000.0,0.0,2.0,8.0,2.0,5.0,22.0,2.0,0.0,0.0,0.0,0.0
3006000103,175 DWIGHT STREET,2500.0,M1-1,Industrial & Manufacturing,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005350019,68 HUNTINGTON STREET,4000.0,M1-1,Industrial & Manufacturing,,30.0,4000.0,0.0,1.0,6.0,20.0,0.0,0.0,30.0,0.0,1.0,0.0,4.0,5.0
3005220003,247 VAN BRUNT STREET,2250.0,M1-1,Industrial & Manufacturing,,30.0,2250.0,0.0,0.0,3.0,11.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0
3005540001,23 FERRIS STREET,20000.0,M2-1,Parking Facilities,,60.0,40000.0,0.0,13.0,66.0,200.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005130013,10 COLES STREET,2668.0,M1-1,Commercial & Office Buildings,,30.0,2668.0,0.0,0.0,4.0,13.0,0.0,0.0,22.5,0.0,0.0,5.0,0.0,5.0
3005730100,68 FERRIS STREET,200000.0,M2-1,Industrial & Manufacturing,,60.0,400000.0,0.0,133.0,666.0,2000.0,0.0,0.0,30.0,0.0,90.0,0.0,0.0,90.0
3005340014,14 HUNTINGTON STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0
3005750019,372 VAN BRUNT STREET,1500.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,1500.0,1875.0,0.0,2.0,7.0,2.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0
3005750033,126 DIKEMAN STREET,2500.0,R5,,C1-3,30.0,2500.0,3125.0,0.0,4.0,12.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3005770018,29 WOLCOTT STREET,1933.0,R5,One & Two Family Buildings,,30.0,0.0,2416.25,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3006190001,648 COURT STREET,216300.0,PARK,Open Space & Outdoor Recreation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006000004,171 DWIGHT STREET,2500.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,30.0,2.0,0.0,0.0,8.0,8.0
3005880001,199 RICHARDS STREET,2375.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,2375.0,0.0,0.0,3.0,11.0,0.0,0.0,30.0,2.0,0.0,2.0,0.0,2.0
3005980025,75 COFFEY STREET,1856.0,M1-1,One & Two Family Buildings,,30.0,1856.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,5.0,0.0,0.0,0.0,0.0
3005120041,372 COLUMBIA STREET,3010.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,3010.0,0.0,1.0,5.0,15.0,0.0,0.0,45.0,5.0,0.0,2.0,0.0,2.0
3005770010,45 WOLCOTT STREET,1933.0,R5,One & Two Family Buildings,,30.0,0.0,2416.25,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005130038,27 LUQUER STREET,2500.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005750023,376 VAN BRUNT STREET,2250.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,33.0,5.0,0.0,1.0,0.0,1.0
3005760024,71 WOLCOTT STREET,15262.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,19077.5,0.0,0.0,0.0,25.0,68.0,44.0,54.0,0.0,0.0,0.0,0.0
3005130006,367 COLUMBIA STREET,1967.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,1967.0,0.0,0.0,3.0,9.0,0.0,0.0,30.0,2.0,0.0,2.0,0.0,2.0
3005560003,325 VAN BRUNT STREET,2277.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,2277.0,2846.25,0.0,3.0,11.0,3.0,8.0,33.0,5.0,0.0,2.0,0.0,2.0
3005460030,91 PIONEER STREET,1250.0,R5,One & Two Family Buildings,,30.0,0.0,1562.5,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005760041,68 DIKEMAN STREET,1680.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2100.0,0.0,0.0,0.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005080003,195 VAN BRUNT STREET,4455.0,M1-1,Industrial & Manufacturing,,30.0,4455.0,0.0,1.0,7.0,22.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005770043,32 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,33.0,5.0,0.0,0.0,0.0,0.0
3005520001,609 CLINTON STREET,4500.0,R5,Public Facilities & Institutions,C1-3,30.0,4500.0,5625.0,1.0,7.0,22.0,7.0,19.0,22.0,0.0,0.0,2.0,0.0,2.0
3005970009,135 COFFEY STREET,13000.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,16250.0,0.0,0.0,0.0,21.0,57.0,44.0,54.0,0.0,0.0,0.0,0.0
3005800001,529 COLUMBIA STREET,10000.0,M1-1,Industrial & Manufacturing,,30.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005990036,54 VAN DYKE STREET,2500.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005110010,67 SEABRING STREET,10000.0,M1-1,Industrial & Manufacturing,,30.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0
3005130007,365 COLUMBIA STREET,1365.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,1365.0,0.0,0.0,2.0,6.0,0.0,0.0,45.0,10.0,0.0,0.0,0.0,0.0
3005560026,99 KING STREET,1100.0,R5,One & Two Family Buildings,,30.0,0.0,1375.0,0.0,0.0,0.0,1.0,2.0,33.0,2.0,0.0,0.0,0.0,0.0
3005560028,95 KING STREET,950.0,R5,One & Two Family Buildings,,30.0,0.0,1187.5,0.0,0.0,0.0,1.0,2.0,33.0,2.0,0.0,0.0,0.0,0.0
3005290046,320 VAN BRUNT STREET,2250.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,33.0,5.0,0.0,2.0,0.0,2.0
3005130043,17 LUQUER STREET,2500.0,M1-1,Industrial & Manufacturing,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
3005460039,KING STREET,1875.0,R5,Vacant Land,,30.0,0.0,2343.75,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3005870020,83 DIKEMAN STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,33.0,8.0,0.0,0.0,0.0,0.0
3006230118,784 HENRY STREET,50175.0,M3-1,Industrial & Manufacturing,,60.0,100350.0,0.0,33.0,167.0,501.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,4.0
3005450003,127 CONOVER STREET,7625.0,M2-1,Parking Facilities,,60.0,15250.0,0.0,5.0,25.0,76.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005860030,128 COFFEY STREET,2500.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,2500.0,3125.0,0.0,4.0,12.0,4.0,10.0,33.0,8.0,0.0,0.0,0.0,0.0
3005110035,54 COMMERCE STREET,11200.0,M1-1,Industrial & Manufacturing,,30.0,11200.0,0.0,3.0,18.0,56.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0
3005760001,361 VAN BRUNT STREET,1560.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1560.0,1950.0,0.0,2.0,7.0,2.0,5.0,33.0,8.0,0.0,1.0,0.0,1.0
3005260013,56 NELSON STREET,2233.0,M1-1,Industrial & Manufacturing,,30.0,2233.0,0.0,0.0,3.0,11.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
3005900045,27 BAY STREET,7000.0,M1-1,Parking Facilities,,30.0,7000.0,0.0,2.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005560022,105 KING STREET,2000.0,R5,Vacant Land,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3006110055,287 CONOVER STREET,14000.0,M1-1/R5,,,60.0,14000.0,17500.0,4.0,23.0,70.0,23.0,62.0,0.0,0.0,0.0,23.0,0.0,23.0
3005260124,NELSON STREET,0.0,M1-1,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005130042,19 LUQUER STREET,2500.0,M1-1,One & Two Family Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3005870037,78 COFFEY STREET,2020.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2525.0,0.0,0.0,0.0,3.0,8.0,33.0,8.0,0.0,0.0,0.0,0.0
3005350041,69 WEST 9 STREET,2000.0,M1-1,Parking Facilities,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005880027,23 DIKEMAN STREET,1800.0,R5,One & Two Family Buildings,,30.0,0.0,2250.0,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005880103,193 RICHARDS STREET,1900.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,1900.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005750025,380 VAN BRUNT STREET,1500.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,1500.0,1875.0,0.0,2.0,7.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005460047,108 KING STREET,2500.0,R5,Parking Facilities,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0
3005130003,373 COLUMBIA STREET,2500.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,45.0,5.0,0.0,1.0,0.0,1.0
3006170001,684 CLINTON STREET,89460.0,PARK,Open Space & Outdoor Recreation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005620028,586 COURT STREET,2000.0,M1-1,Industrial & Manufacturing,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005560144,76 SULLIVAN STREET,1752.0,R5,One & Two Family Buildings,,30.0,0.0,2190.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
3005780030,38 OTSEGO STREET,3588.0,M1-1,One & Two Family Buildings,,30.0,3588.0,0.0,1.0,5.0,17.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0
3005880021,33 DIKEMAN STREET,2500.0,R5,One & Two Family Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0
3005780001,141 DWIGHT STREET,1875.0,M1-1,Public Facilities & Institutions,,30.0,1875.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,0.0,0.0,7.0,0.0,7.0
3005410001,593 CLINTON STREET,14700.0,R5,Commercial & Office Buildings,C1-3,30.0,14700.0,18375.0,4.0,24.0,73.0,24.0,65.0,11.0,0.0,0.0,24.0,0.0,24.0
3005770011,43 WOLCOTT STREET,1933.0,R5,One & Two Family Buildings,,30.0,0.0,2416.25,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005290032,292 VAN BRUNT STREET,1688.0,M2-1,Multi-Family Walk-Up Buildings,,60.0,3376.0,0.0,1.0,5.0,16.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005190024,2 DWIGHT STREET,1675.0,M1-1,Transportation & Utility,,30.0,1675.0,0.0,0.0,2.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005310034,86 PIONEER STREET,1667.0,R5,One & Two Family Buildings,,30.0,0.0,2083.75,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005460025,101 PIONEER STREET,1394.0,R5,One & Two Family Buildings,,30.0,0.0,1742.5,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005520003,603 CLINTON STREET,4500.0,R5,Commercial & Office Buildings,C1-3,30.0,4500.0,5625.0,1.0,7.0,22.0,7.0,19.0,11.0,0.0,0.0,5.0,5.0,10.0
3005350016,62 HUNTINGTON STREET,6000.0,M1-1,Industrial & Manufacturing,,30.0,6000.0,0.0,2.0,10.0,30.0,0.0,0.0,15.0,0.0,2.0,0.0,7.0,9.0
3005050060,19 RICHARDS STREET,18500.0,M1-1,Parking Facilities,,30.0,18500.0,0.0,6.0,30.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005350038,75 WEST 9 STREET,2000.0,M1-1,Parking Facilities,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005460006,299 VAN BRUNT STREET,1575.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,1575.0,1968.75,0.0,2.0,7.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005650025,368 VAN BRUNT STREET,2250.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,44.0,21.0,0.0,3.0,0.0,3.0
3006000001,16 VAN DYKE STREET,3792.0,M1-1,Commercial & Office Buildings,,30.0,3792.0,0.0,1.0,6.0,18.0,0.0,0.0,30.0,0.0,1.0,0.0,32.0,33.0
3005870004,375 VAN BRUNT STREET,1500.0,R5,One & Two Family Buildings,C1-3,30.0,1500.0,1875.0,0.0,2.0,7.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
